url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,9,Animals,Maroon 5,AnimalsMaroon 5,1,8,3,18,3:51,95
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,9,Shake It Off,Taylor Swift,Shake It OffTaylor Swift,1,11,1,19,3:39,160
http://www.billboard.com/charts/hot-100/2015-01-17,1/17/2015,9,Jealous,Nick Jonas,JealousNick Jonas,1,10,8,17,3:43,93
http://www.billboard.com/charts/hot-100/2015-01-24,1/24/2015,9,Shake It Off,Taylor Swift,Shake It OffTaylor Swift,1,7,1,21,3:39,160
http://www.billboard.com/charts/hot-100/2015-01-31,1/31/2015,9,Jealous,Nick Jonas,JealousNick Jonas,1,7,7,19,3:43,93
http://www.billboard.com/charts/hot-100/2015-02-07,2/7/2015,9,Jealous,Nick Jonas,JealousNick Jonas,1,9,7,20,3:43,93
http://www.billboard.com/charts/hot-100/2015-02-14,2/14/2015,9,Shake It Off,Taylor Swift,Shake It OffTaylor Swift,1,5,1,24,3:39,160
http://www.billboard.com/charts/hot-100/2015-02-21,2/21/2015,9,Love Me Like You Do,Ellie Goulding,Love Me Like You DoEllie Goulding,1,14,9,5,4:12,95
http://www.billboard.com/charts/hot-100/2015-02-28,2/28/2015,9,Lips Are Movin,Meghan Trainor,Lips Are MovinMeghan Trainor,1,7,4,17,3:02,139
http://www.billboard.com/charts/hot-100/2015-03-07,3/7/2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,12,9,9,4:37,120
http://www.billboard.com/charts/hot-100/2015-03-14,3/14/2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,9,9,10,4:37,120
http://www.billboard.com/charts/hot-100/2015-03-21,3/21/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,Time Of Our LivesPitbull & Ne-Yo,2,10,9,13,3:49,124
http://www.billboard.com/charts/hot-100/2015-03-28,3/28/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,Time Of Our LivesPitbull & Ne-Yo,2,9,9,14,3:49,124
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,9,Time Of Our Lives,Pitbull & Ne-Yo,Time Of Our LivesPitbull & Ne-Yo,2,9,9,15,3:49,124
http://www.billboard.com/charts/hot-100/2015-04-11,4/11/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,3,10,9,20,3:09,146
http://www.billboard.com/charts/hot-100/2015-04-18,4/18/2015,9,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,FourFiveSecondsRihanna & Kanye West & Paul McCartney,1,8,4,11,3:08,103
http://www.billboard.com/charts/hot-100/2015-04-25,4/25/2015,9,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,12,9,22,3:19,128
http://www.billboard.com/charts/hot-100/2015-05-02,5/2/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,3,8,8,23,3:09,146
http://www.billboard.com/charts/hot-100/2015-05-09,5/9/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,3,9,8,24,3:09,146
http://www.billboard.com/charts/hot-100/2015-05-16,5/16/2015,9,Nasty Freestyle,T-Wayne,Nasty FreestyleT-Wayne,1,17,9,3,2:22,135
http://www.billboard.com/charts/hot-100/2015-05-23,5/23/2015,9,Thinking Out Loud,Ed Sheeran,Thinking Out LoudEd Sheeran,1,10,2,31,4:41,79
http://www.billboard.com/charts/hot-100/2015-05-30,5/30/2015,9,Nasty Freestyle,T-Wayne,Nasty FreestyleT-Wayne,1,11,9,5,2:22,135
http://www.billboard.com/charts/hot-100/2015-06-06,6/6/2015,9,Sugar,Maroon 5,SugarMaroon 5,1,7,2,19,3:55,120
http://www.billboard.com/charts/hot-100/2015-06-13,6/13/2015,9,Sugar,Maroon 5,SugarMaroon 5,1,9,2,20,3:55,120
http://www.billboard.com/charts/hot-100/2015-06-20,6/20/2015,9,"Honey, I'm Good.",Andy Grammer,"Honey, I'm Good.Andy Grammer",2,11,9,15,3:19,122
http://www.billboard.com/charts/hot-100/2015-06-27,6/27/2015,9,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack","Hey MamaDavid Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",1,8,8,12,3:12,86
http://www.billboard.com/charts/hot-100/2015-07-04,7/4/2015,9,"Honey, I'm Good.",Andy Grammer,"Honey, I'm Good.Andy Grammer",2,10,9,17,3:19,122
http://www.billboard.com/charts/hot-100/2015-07-11,7/11/2015,9,Good For You,Selena Gomez Featuring A$AP Rocky,Good For YouSelena Gomez Featuring A$AP Rocky,1,,9,1,3:29,120
http://www.billboard.com/charts/hot-100/2015-07-18,7/18/2015,9,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack","Hey MamaDavid Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",1,10,8,15,3:12,86
http://www.billboard.com/charts/hot-100/2015-07-25,7/25/2015,9,Where Are U Now,Skrillex & Diplo With Justin Bieber,Where Are U NowSkrillex & Diplo With Justin Bieber,1,8,8,19,4:10,139
http://www.billboard.com/charts/hot-100/2015-08-01,8/1/2015,9,Lean On,Major Lazer & DJ Snake Featuring MO,Lean OnMajor Lazer & DJ Snake Featuring MO,1,17,9,15,2:56,98
http://www.billboard.com/charts/hot-100/2015-08-08,8/8/2015,9,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,7,4,37,3:19,128
http://www.billboard.com/charts/hot-100/2015-08-15,8/15/2015,9,Fight Song,Rachel Platten,Fight SongRachel Platten,1,8,8,16,3:24,176
http://www.billboard.com/charts/hot-100/2015-08-22,8/22/2015,9,Trap Queen,Fetty Wap,Trap QueenFetty Wap,1,7,2,29,3:42,148
http://www.billboard.com/charts/hot-100/2015-08-29,8/29/2015,9,Bad Blood,Taylor Swift Featuring Kendrick Lamar,Bad BloodTaylor Swift Featuring Kendrick Lamar,3,6,1,16,3:31,170
http://www.billboard.com/charts/hot-100/2015-09-05,9/5/2015,9,Trap Queen,Fetty Wap,Trap QueenFetty Wap,1,7,2,31,3:42,148
