url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
https://www.billboard.com/charts/hot-100/2018-01-20,1/20/2018,8,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,7,4,17,3:21,92
https://www.billboard.com/charts/hot-100/2018-01-27,1/27/2018,8,New Rules,Dua Lipa,New RulesDua Lipa,1,11,8,24,3:29,116
https://www.billboard.com/charts/hot-100/2018-02-03,2/3/2018,8,New Rules,Dua Lipa,New RulesDua Lipa,1,8,8,25,3:29,116
https://www.billboard.com/charts/hot-100/2018-02-10,2/10/2018,8,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,11,6,13,5:03,138
https://www.billboard.com/charts/hot-100/2018-02-17,2/17/2018,8,Stir Fry,Migos,Stir FryMigos,1,12,8,7,3:10,91
https://www.billboard.com/charts/hot-100/2018-02-24,2/24/2018,8,New Rules,Dua Lipa,New RulesDua Lipa,1,6,6,28,3:29,116
https://www.billboard.com/charts/hot-100/2018-03-03,3/3/2018,8,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,7,7,17,2:43,154
https://www.billboard.com/charts/hot-100/2018-03-10,3/10/2018,8,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,6,1,23,3:38,160
https://www.billboard.com/charts/hot-100/2018-03-17,3/17/2018,8,The Middle,"Zedd, Maren Morris & Grey","The MiddleZedd, Maren Morris & Grey",1,11,8,6,3:04,107
https://www.billboard.com/charts/hot-100/2018-03-24,3/24/2018,8,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,9,7,6,3:31,101
https://www.billboard.com/charts/hot-100/2018-03-31,3/31/2018,8,Havana,Camila Cabello Featuring Young Thug,HavanaCamila Cabello Featuring Young Thug,2,7,1,31,3:37,105
https://www.billboard.com/charts/hot-100/2018-04-07,4/7/2018,8,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,9,8,2,3:36,133
https://www.billboard.com/charts/hot-100/2018-04-14,4/14/2018,8,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,3,3,14,3:37,105
https://www.billboard.com/charts/hot-100/2018-04-21,4/21/2018,8,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,,8,1,4:13,136
https://www.billboard.com/charts/hot-100/2018-04-28,4/28/2018,8,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,9,8,5,3:36,133
https://www.billboard.com/charts/hot-100/2018-05-05,5/5/2018,8,Kevin's Heart,J. Cole,Kevin's HeartJ. Cole,1,,8,1,3:20,116
https://www.billboard.com/charts/hot-100/2018-05-12,5/12/2018,8,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,32,1,32,3:38,160
https://www.billboard.com/charts/hot-100/2018-05-19,5/19/2018,8,Never Be The Same,Camila Cabello,Never Be The SameCamila Cabello,2,6,6,20,3:46,130
https://www.billboard.com/charts/hot-100/2018-05-26,5/26/2018,8,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,7,5,14,3:01,140
https://www.billboard.com/charts/hot-100/2018-06-02,6/2/2018,8,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,11,8,8,4:16,82
https://www.billboard.com/charts/hot-100/2018-06-09,6/9/2018,8,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,8,8,9,4:16,82
https://www.billboard.com/charts/hot-100/2018-06-16,6/16/2018,8,Yikes,Kanye West,YikesKanye West,1,,8,1,3:08,174
https://www.billboard.com/charts/hot-100/2018-06-23,6/23/2018,8,The Middle,"Zedd, Maren Morris & Grey","The MiddleZedd, Maren Morris & Grey",1,10,5,20,3:04,107
https://www.billboard.com/charts/hot-100/2018-06-30,6/30/2018,8,God's Plan,Drake,God's PlanDrake,1,4,1,22,3:18,77
https://www.billboard.com/charts/hot-100/2018-07-07,7/7/2018,8,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,9,3,10,3:25,122
https://www.billboard.com/charts/hot-100/2018-07-14,7/14/2018,8,Emotionless,Drake,EmotionlessDrake,1,,8,1,5:02,173
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,8,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,15,3,12,3:25,122
https://www.billboard.com/charts/hot-100/2018-07-28,7/28/2018,8,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,8,3,13,3:25,122
https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,8,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,6,3,11,3:59,84
https://www.billboard.com/charts/hot-100/2018-08-11,8/11/2018,8,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,7,5,18,4:16,82
https://www.billboard.com/charts/hot-100/2018-08-18,8/18/2018,8,Stargazing,Travis Scott,StargazingTravis Scott,1,,8,1,4:30,150
https://www.billboard.com/charts/hot-100/2018-08-25,8/25/2018,8,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,9,8,12,3:52,98
https://www.billboard.com/charts/hot-100/2018-09-01,9/1/2018,8,God Is A Woman,Ariana Grande,God Is A WomanAriana Grande,1,30,8,6,3:17,145
https://www.billboard.com/charts/hot-100/2018-09-08,9/8/2018,8,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,10,8,14,3:52,98
https://www.billboard.com/charts/hot-100/2018-09-15,9/15/2018,8,The Ringer,Eminem,The RingerEminem,1,,8,1,5:37,119
https://www.billboard.com/charts/hot-100/2018-09-22,9/22/2018,8,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,9,4,6,5:12,155
https://www.billboard.com/charts/hot-100/2018-09-29,9/29/2018,8,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,1,7,3,9,2:59,126
https://www.billboard.com/charts/hot-100/2018-10-06,10/6/2018,8,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,1,8,3,10,2:59,126
https://www.billboard.com/charts/hot-100/2018-10-13,10/13/2018,8,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,10,8,18,3:23,120
https://www.billboard.com/charts/hot-100/2018-10-20,10/20/2018,8,Happier,Marshmello & Bastille,HappierMarshmello & Bastille,1,13,8,8,3:34,100
https://www.billboard.com/charts/hot-100/2018-10-27,10/27/2018,8,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,4,4,5,2:25,113
https://www.billboard.com/charts/hot-100/2018-11-03,11/3/2018,8,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,8,4,6,2:25,113
https://www.billboard.com/charts/hot-100/2018-11-10,11/10/2018,8,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,8,4,7,2:25,113
https://www.billboard.com/charts/hot-100/2018-11-17,11/17/2018,8,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,6,2,4,3:48,98
https://www.billboard.com/charts/hot-100/2018-11-24,11/24/2018,8,High Hopes,Panic! At The Disco,High HopesPanic! At The Disco,3,12,8,15,3:10,82
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,8,Girls Like You,Maroon 5 Featuring Cardi B,Girls Like YouMaroon 5 Featuring Cardi B,1,5,1,26,3:55,125
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,8,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,9,4,11,2:25,113
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,8,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,7,2,8,3:48,98
https://www.billboard.com/charts/hot-100/2018-12-22,12/22/2018,8,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,9,4,13,2:25,113
https://www.billboard.com/charts/hot-100/2018-12-29,12/29/2018,8,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,9,2,10,3:48,98
