url,WeekID,WeekPosition,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Length,BPM
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,2,Panda,Desiigner,PandaDesiigner,1,1,1,11,4:07,145
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,3,Panda,Desiigner,PandaDesiigner,1,2,1,12,4:07,145
http://www.billboard.com/charts/hot-100/2016-06-04,6/4/2016,2,Panda,Desiigner,PandaDesiigner,1,3,1,13,4:07,145
http://www.billboard.com/charts/hot-100/2016-06-11,6/11/2016,2,Panda,Desiigner,PandaDesiigner,1,2,1,14,4:07,145
http://www.billboard.com/charts/hot-100/2016-06-18,6/18/2016,2,Panda,Desiigner,PandaDesiigner,1,2,1,15,4:07,145
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,2,Panda,Desiigner,PandaDesiigner,1,2,1,16,4:07,145
http://www.billboard.com/charts/hot-100/2016-07-02,7/2/2016,3,Panda,Desiigner,PandaDesiigner,1,2,1,17,4:07,145
http://www.billboard.com/charts/hot-100/2016-07-09,7/9/2016,3,Panda,Desiigner,PandaDesiigner,1,3,1,18,4:07,145
http://www.billboard.com/charts/hot-100/2016-07-16,7/16/2016,4,Panda,Desiigner,PandaDesiigner,1,3,1,19,4:07,145
http://www.billboard.com/charts/hot-100/2016-07-23,7/23/2016,6,Panda,Desiigner,PandaDesiigner,1,4,1,20,4:07,145
http://www.billboard.com/charts/hot-100/2016-07-30,7/30/2016,8,Panda,Desiigner,PandaDesiigner,1,6,1,21,4:07,145
http://www.billboard.com/charts/hot-100/2016-08-06,8/6/2016,9,Panda,Desiigner,PandaDesiigner,1,8,1,22,4:07,145
http://www.billboard.com/charts/hot-100/2016-08-13,8/13/2016,10,Panda,Desiigner,PandaDesiigner,1,9,1,23,4:07,145
11,8/20/2016,11,11,11,11,11,11,11,11,11,11
11,8/27/2016,11,11,11,11,11,11,11,11,11,11
11,9/3/2016,11,11,11,11,11,11,11,11,11,11
11,9/10/2016,11,11,11,11,11,11,11,11,11,11
11,9/17/2016,11,11,11,11,11,11,11,11,11,11
11,9/24/2016,11,11,11,11,11,11,11,11,11,11
11,10/1/2016,11,11,11,11,11,11,11,11,11,11
11,10/8/2016,11,11,11,11,11,11,11,11,11,11
11,10/15/2016,11,11,11,11,11,11,11,11,11,11
11,10/22/2016,11,11,11,11,11,11,11,11,11,11
11,10/29/2016,11,11,11,11,11,11,11,11,11,11
11,11/5/2016,11,11,11,11,11,11,11,11,11,11
11,11/12/2016,11,11,11,11,11,11,11,11,11,11
11,11/19/2016,11,11,11,11,11,11,11,11,11,11
11,11/26/2016,11,11,11,11,11,11,11,11,11,11
11,12/3/2016,11,11,11,11,11,11,11,11,11,11
11,12/10/2016,11,11,11,11,11,11,11,11,11,11
11,12/17/2016,11,11,11,11,11,11,11,11,11,11
11,12/24/2016,11,11,11,11,11,11,11,11,11,11
11,12/31/2016,11,11,11,11,11,11,11,11,11,11
11,1/7/2017,11,11,11,11,11,11,11,11,11,11
11,1/14/2017,11,11,11,11,11,11,11,11,11,11
11,1/21/2017,11,11,11,11,11,11,11,11,11,11
11,1/28/2017,11,11,11,11,11,11,11,11,11,11
11,2/4/2017,11,11,11,11,11,11,11,11,11,11
11,2/11/2017,11,11,11,11,11,11,11,11,11,11
11,2/18/2017,11,11,11,11,11,11,11,11,11,11
11,2/25/2017,11,11,11,11,11,11,11,11,11,11
11,3/4/2017,11,11,11,11,11,11,11,11,11,11
11,3/11/2017,11,11,11,11,11,11,11,11,11,11
11,3/18/2017,11,11,11,11,11,11,11,11,11,11
11,3/25/2017,11,11,11,11,11,11,11,11,11,11
11,4/1/2017,11,11,11,11,11,11,11,11,11,11
11,4/8/2017,11,11,11,11,11,11,11,11,11,11
11,4/15/2017,11,11,11,11,11,11,11,11,11,11
11,4/22/2017,11,11,11,11,11,11,11,11,11,11
11,4/29/2017,11,11,11,11,11,11,11,11,11,11
11,5/6/2017,11,11,11,11,11,11,11,11,11,11
11,5/13/2017,11,11,11,11,11,11,11,11,11,11
11,5/20/2017,11,11,11,11,11,11,11,11,11,11
11,5/27/2017,11,11,11,11,11,11,11,11,11,11
11,6/3/2017,11,11,11,11,11,11,11,11,11,11
11,6/10/2017,11,11,11,11,11,11,11,11,11,11
11,6/17/2017,11,11,11,11,11,11,11,11,11,11
11,6/24/2017,11,11,11,11,11,11,11,11,11,11
11,7/1/2017,11,11,11,11,11,11,11,11,11,11
11,7/8/2017,11,11,11,11,11,11,11,11,11,11
11,7/15/2017,11,11,11,11,11,11,11,11,11,11
11,7/22/2017,11,11,11,11,11,11,11,11,11,11
11,7/29/2017,11,11,11,11,11,11,11,11,11,11
11,8/5/2017,11,11,11,11,11,11,11,11,11,11
11,8/12/2017,11,11,11,11,11,11,11,11,11,11
11,8/19/2017,11,11,11,11,11,11,11,11,11,11
11,8/26/2017,11,11,11,11,11,11,11,11,11,11
11,9/2/2017,11,11,11,11,11,11,11,11,11,11
11,9/9/2017,11,11,11,11,11,11,11,11,11,11
11,9/16/2017,11,11,11,11,11,11,11,11,11,11
11,9/23/2017,11,11,11,11,11,11,11,11,11,11
11,9/30/2017,11,11,11,11,11,11,11,11,11,11
11,10/7/2017,11,11,11,11,11,11,11,11,11,11
11,10/14/2017,11,11,11,11,11,11,11,11,11,11
11,10/21/2017,11,11,11,11,11,11,11,11,11,11
11,10/28/2017,11,11,11,11,11,11,11,11,11,11
11,11/4/2017,11,11,11,11,11,11,11,11,11,11
11,11/11/2017,11,11,11,11,11,11,11,11,11,11
11,11/18/2017,11,11,11,11,11,11,11,11,11,11
11,11/25/2017,11,11,11,11,11,11,11,11,11,11
11,12/2/2017,11,11,11,11,11,11,11,11,11,11
11,12/9/2017,11,11,11,11,11,11,11,11,11,11
11,12/16/2017,11,11,11,11,11,11,11,11,11,11
11,12/23/2017,11,11,11,11,11,11,11,11,11,11
11,12/30/2017,11,11,11,11,11,11,11,11,11,11
11,1/6/2018,11,11,11,11,11,11,11,11,11,11
11,1/13/2018,11,11,11,11,11,11,11,11,11,11
11,1/20/2018,11,11,11,11,11,11,11,11,11,11
11,1/27/2018,11,11,11,11,11,11,11,11,11,11
11,2/3/2018,11,11,11,11,11,11,11,11,11,11
11,2/10/2018,11,11,11,11,11,11,11,11,11,11
11,2/17/2018,11,11,11,11,11,11,11,11,11,11
11,2/24/2018,11,11,11,11,11,11,11,11,11,11
11,3/3/2018,11,11,11,11,11,11,11,11,11,11
11,3/10/2018,11,11,11,11,11,11,11,11,11,11
11,3/17/2018,11,11,11,11,11,11,11,11,11,11
11,3/24/2018,11,11,11,11,11,11,11,11,11,11
11,3/31/2018,11,11,11,11,11,11,11,11,11,11
11,4/7/2018,11,11,11,11,11,11,11,11,11,11
11,4/14/2018,11,11,11,11,11,11,11,11,11,11
11,4/21/2018,11,11,11,11,11,11,11,11,11,11
11,4/28/2018,11,11,11,11,11,11,11,11,11,11
11,5/5/2018,11,11,11,11,11,11,11,11,11,11
11,5/12/2018,11,11,11,11,11,11,11,11,11,11
11,5/19/2018,11,11,11,11,11,11,11,11,11,11
11,5/26/2018,11,11,11,11,11,11,11,11,11,11
11,6/2/2018,11,11,11,11,11,11,11,11,11,11
11,6/9/2018,11,11,11,11,11,11,11,11,11,11
11,6/16/2018,11,11,11,11,11,11,11,11,11,11
11,6/23/2018,11,11,11,11,11,11,11,11,11,11
11,6/30/2018,11,11,11,11,11,11,11,11,11,11
11,7/7/2018,11,11,11,11,11,11,11,11,11,11
11,7/14/2018,11,11,11,11,11,11,11,11,11,11
11,7/21/2018,11,11,11,11,11,11,11,11,11,11
11,7/28/2018,11,11,11,11,11,11,11,11,11,11
11,8/4/2018,11,11,11,11,11,11,11,11,11,11
11,8/11/2018,11,11,11,11,11,11,11,11,11,11
11,8/18/2018,11,11,11,11,11,11,11,11,11,11
11,8/25/2018,11,11,11,11,11,11,11,11,11,11
11,9/1/2018,11,11,11,11,11,11,11,11,11,11
11,9/8/2018,11,11,11,11,11,11,11,11,11,11
11,9/15/2018,11,11,11,11,11,11,11,11,11,11
11,9/22/2018,11,11,11,11,11,11,11,11,11,11
11,9/29/2018,11,11,11,11,11,11,11,11,11,11
11,10/6/2018,11,11,11,11,11,11,11,11,11,11
11,10/13/2018,11,11,11,11,11,11,11,11,11,11
11,10/20/2018,11,11,11,11,11,11,11,11,11,11
11,10/27/2018,11,11,11,11,11,11,11,11,11,11
11,11/3/2018,11,11,11,11,11,11,11,11,11,11
11,11/10/2018,11,11,11,11,11,11,11,11,11,11
11,11/17/2018,11,11,11,11,11,11,11,11,11,11
11,11/24/2018,11,11,11,11,11,11,11,11,11,11
11,12/1/2018,11,11,11,11,11,11,11,11,11,11
11,12/8/2018,11,11,11,11,11,11,11,11,11,11
11,12/15/2018,11,11,11,11,11,11,11,11,11,11
11,12/22/2018,11,11,11,11,11,11,11,11,11,11
11,12/29/2018,11,11,11,11,11,11,11,11,11,11
